631,17,4.3,21,2.5,-16.1,1.13,0,0
854,18,3.5,22,0.9,-16.2,0.43,0,0
568,19,2,26,2.3,-15.5,0.02,0,0
427,20,1.2,35,2.5,-12.6,0,0,0
396,21,1,34,1.4,-13.1,0,0,0
414,22,0.5,38,0.9,-12.2,0,0,0
284,23,0.3,38,0.2,-12.3,0,0,0
218,0,0.5,34,0.4,-13.5,0,0,0
229,1,0.6,36,0.4,-12.7,0,0,0
176,2,0.9,35,0.5,-12.8,0,0,0
149,3,0.8,38,0.8,-11.9,0,0,0
93,4,0.6,43,0.9,-10.5,0,0,0
55,5,0.8,39,1,-11.6,0,0,0
71,6,0.5,42,0.9,-10.9,0,0,0
159,7,0.1,43,1.4,-11,0,0,0
306,8,0.4,38,1.8,-12.3,0.16,0,0
329,9,2.2,30,1.5,-13.6,0.81,0,0
354,10,5.1,27,1.2,-12.4,1.54,0,0
431,11,8.1,21,2.1,-12.9,2.15,0,0
605,12,10.7,16,1.7,-14.1,2.56,0,0
771,13,12.2,14,1.6,-14.5,2.75,0,0
1025,14,14.4,14,1.4,-12.8,2.66,0,0
1238,15,16,14,2.2,-11.5,2.33,0,0
1285,16,15.8,15,2.6,-10.8,1.7,0,0
1197,17,15,22,2.5,-6.5,0.96,0,0
920,18,13.9,26,1.9,-5.3,0.41,0,0
630,19,12.7,32,2.3,-3.6,0.01,0,0
631,20,11.1,51,3.7,1.3,0,0,0
588,21,10.3,52,2.2,0.8,0,0,0
516,22,10.2,49,1.7,0,0,0,0
215,23,9.4,74,1.6,4.9,0,0,0
161,0,8.5,87,0.9,6.4,0,0,0
118,1,8.3,91,0.1,6.9,0,0,0
95,2,8.3,95,0.3,7.5,0,0,0
90,3,8.5,96,0.4,7.8,0,0.1,0
34,4,8.8,95,0.2,8,0,0,0
15,5,8.8,96,1.2,8.1,0,0,0
20,6,8.6,96,0.7,7.9,0,0.2,0
23,7,8.4,97,2.6,7.9,0,0,0
70,8,8.3,97,0.6,7.8,0.01,0,0
157,9,8.8,97,1.3,8.3,0.2,0.2,0
239,10,9.8,90,0.8,8.2,0.64,0,0
273,11,10.1,88,0.7,8.1,0.34,0,0
358,12,10.7,85,0.9,8.2,0.52,0,0
429,13,10.8,84,1.2,8.1,0.44,0,0
475,14,11.2,83,1.1,8.4,0.45,0,0
468,15,11.7,81,1.2,8.5,0.53,0,0
396,16,11.7,82,1.1,8.7,0.32,0,0
492,17,11.8,82,1.7,8.8,0.4,0,0
436,18,11.5,81,1.5,8.3,0.07,0,0
289,19,11.2,81,2.3,8,0,0,0
26,20,11.3,80,1.2,7.9,0,0,0
7,21,10.6,89,2.1,8.8,0,2,0
8,22,9.6,92,2.5,8.3,0,0,0
9,23,8.7,91,2.9,7.3,0,0,0
22,0,7.6,88,2.5,5.7,0,9,0
23,1,7,88,2.5,5.1,0,0,0
9,2,6.3,89,2.2,4.6,0,0,0
2,3,5.7,92,2,4.4,0,1.5,0
4,4,5.1,90,2.6,3.5,0,0,0
22,5,4.7,89,2.3,3,0,0,0
20,6,4.2,87,2,2.2,0,2,0
85,7,3.8,87,2.2,1.8,0,0,0
184,8,3.6,88,2.3,1.7,0.03,0,0
211,9,3.7,85,1.8,1.4,0.17,0,0
232,10,4.4,80,1.8,1.2,0.56,0,0
322,11,6.1,66,1.9,0.2,1.42,0,0
438,12,7.6,58,2.4,-0.1,1.85,0,0
465,13,8.3,51,2,-1.2,1.42,0,0
550,14,10,44,1.9,-1.7,2.46,0,0
637,15,10.3,43,2.5,-1.7,2.45,0,0
718,16,11,39,1.2,-2.4,1.96,0,0
865,17,10,43,1.4,-2,1.12,0,0
1155,18,8.1,47,1.7,-2.5,0.34,0,0
782,19,5.8,53,1.7,-3,0.02,0,0
578,20,4.3,57,1.3,-3.4,0,0,0
533,21,3.1,59,1.5,-4.1,0,0,0
466,22,2.3,63,1,-4,0,0,0
274,23,1.9,60,1.3,-5,0,0,0
224,0,1.3,69,0.8,-3.7,0,0,0
188,1,0.8,67,0.8,-4.6,0,0,0
122,2,0.3,71,0.9,-4.3,0,0,0
82,3,0.1,71,0.4,-4.5,0,0,0
79,4,-0.5,75,0.6,-4.3,0,0,0
80,5,-0.9,78,0.6,-4.2,0,0,0
214,6,-1,77,0.4,-4.5,0,0,0
583,7,-1,78,0.6,-4.3,0,0,0
997,8,-0.7,76,1,-4.4,0.2,0,0
556,9,1.2,62,0.8,-5.2,0.85,0,0
380,10,3.7,51,1.3,-5.5,1.56,0,0
475,11,6.3,41,1.3,-6,2.12,0,0
504,12,8.5,34,1.9,-6.4,2.55,0,0
528,13,9.3,27,2.2,-8.7,2.65,0,0
567,14,9.2,27,2.9,-8.8,2.32,0,0
616,15,10.1,24,1.8,-9.6,2.12,0,0
680,16,10.6,26,1.9,-8.1,1.75,0,0
883,17,10.2,27,2.8,-8,1.22,0,0
1246,18,8.7,28,3.2,-8.8,0.49,0,0
833,19,7.1,30,2.7,-9.3,0.02,0,0
666,20,6.1,31,2.8,-9.8,0,0,0
625,21,5.5,33,3.2,-9.5,0,0,0
514,22,4.5,40,1.3,-7.9,0,0,0
361,23,3.5,44,0.9,-7.6,0,0,0
289,0,2.8,45,1.7,-7.9,0,0,0
194,1,2.8,46,2,-7.6,0,0,0
134,2,2.6,50,1.3,-6.8,0,0,0
92,3,2.7,55,1.5,-5.4,0,0,0
49,4,2.6,61,1.7,-4.1,0,0,0
97,5,2.5,63,1.3,-3.8,0,0,0
232,6,2.4,65,1.8,-3.5,0,0,0
598,7,2.2,65,1.9,-3.7,0,0,0
1032,8,2.6,63,1.6,-3.7,0.14,0,0
566,9,3.8,58,2,-3.7,0.49,0,0
410,10,5.2,52,1.5,-3.8,0.74,0,0
441,11,8,43,1.7,-3.8,1.74,0,0
550,12,9.6,39,1.8,-3.7,2.09,0,0
509,13,9.9,39,1.9,-3.4,1.61,0,0
505,14,9.8,38,0.9,-3.8,0.93,0,0
620,15,10.2,34,2.3,-4.9,1.19,0,0
646,16,10.4,36,3.2,-4,1.02,0,0
849,17,10.4,37,1,-3.6,0.67,0,0
1365,18,9.6,42,2,-2.7,0.14,0,0
799,19,8.9,44,2.3,-2.7,0,0,0
587,20,8.5,46,1,-2.4,0,0,0
411,21,7.9,56,1.4,-0.3,0,0,0
147,22,7.2,60,1.4,0,0,0,0
48,23,6,79,2,2.6,0,0,0
49,0,5.2,83,1.5,2.5,0,0.5,0
23,1,4.7,86,0.7,2.5,0,0,0
19,2,4.2,88,0.9,2.3,0,0,0
12,3,3.8,90,0.8,2.3,0,2,0
8,4,3.3,90,1.3,1.8,0,0,0
17,5,3.1,90,1.2,1.6,0,0,0
32,6,3.1,89,0.2,1.4,0,1.5,0
64,7,3,90,0.7,1.5,0,0,0
88,8,3,94,0.3,2.1,0.01,0,0
100,9,3.4,90,1.5,1.9,0.21,0.5,0
165,10,3.6,88,2.6,1.7,0.44,0,0
290,11,4.5,82,2,1.6,0.73,0,0
375,12,5.6,72,3,0.9,0.89,0,0
405,13,6.7,65,3.2,0.5,1.76,0,0
452,14,7.7,62,2.4,0.8,1.64,0,0
555,15,9.2,53,3.3,0.1,2.23,0,0
594,16,9.5,56,3.1,1.1,1.1,0,0
757,17,7.5,64,4.3,1.1,0.88,0,0
1091,18,5.9,68,3.4,0.4,0.38,0,0
683,19,4.5,72,2.7,-0.1,0.03,0,0
586,20,3.3,74,2.6,-0.8,0,0,0
533,21,3.1,74,3.2,-1,0,0,0
498,22,2.8,74,2.1,-1.3,0,0,0
315,23,2.8,73,1.8,-1.5,0,0,0
272,0,3,72,2.3,-1.5,0,0,0
228,1,2.8,73,2.6,-1.5,0,0,0
155,2,2.8,74,1.2,-1.3,0,0,0
105,3,2.7,75,0.7,-1.2,0,0,0
66,4,2.5,76,1,-1.3,0,0,0
88,5,2.5,76,0.7,-1.3,0,0,0
195,6,2.5,71,1.1,-2.2,0,0,0
574,7,1.6,76,0.7,-2.1,0,0,0
1041,8,1.8,67,0.7,-3.6,0.19,0,0
570,9,3.5,60,1.3,-3.5,0.71,0,0
361,10,4.8,54,1.3,-3.7,0.78,0,0
444,11,5.9,51,0.7,-3.4,0.91,0,0
510,12,6.8,51,1,-2.6,1.13,0,0
509,13,7.5,44,2,-3.9,1.24,0,0
542,14,8,42,1.5,-4.1,1.24,0,0
611,15,7.7,51,2.9,-1.8,0.94,0,0
686,16,9.6,38,1.7,-4,1.71,0,0
834,17,8.9,46,1.8,-2.1,1,0,0
1231,18,7,55,2,-1.4,0.35,0,0
718,19,5.4,60,3.9,-1.7,0.02,0,0
535,20,4.3,67,1.1,-1.2,0,0,0
537,21,3.5,69,1.4,-1.6,0,0,0
521,22,2.9,69,1.2,-2.2,0,0,0
309,23,2.5,72,1.5,-2,0,0,0
328,0,2.1,74,1.4,-2,0,0,0
305,1,2,75,1,-1.9,0,0,0
241,2,1.6,79,0.9,-1.6,0,0,0
139,3,1.3,80,0.6,-1.7,0,0,0
91,4,0.9,81,0.6,-1.9,0,0,0
79,5,0.8,80,0.3,-2.2,0,0,0
74,6,1.1,78,1.1,-2.3,0,0,0
208,7,0.9,78,1.1,-2.5,0,0,0
340,8,1.5,73,1.2,-2.8,0.11,0,0
381,9,2.7,71,1.3,-2,0.3,0,0
416,10,3.5,65,2.4,-2.4,0.87,0,0
497,11,5.7,58,2.3,-1.9,2.08,0,0
650,12,7.1,50,2.2,-2.6,2.47,0,0
757,13,8.2,42,3.1,-3.9,2.66,0,0
906,14,9.2,38,2.6,-4.4,2.53,0,0
931,15,8.1,36,4.7,-6.1,2.23,0,0
972,16,8.3,37,3.8,-5.5,1.73,0,0
829,17,7.7,46,2.8,-3.2,1.05,0,0
664,18,6.2,61,3.2,-0.7,0.4,0,0
573,19,5.3,67,2.6,-0.3,0.02,0,0
447,20,5.2,69,1.8,0,0,0,0
470,21,5,73,2.2,0.5,0,0,0
421,22,5,75,2.2,0.9,0,0,0
345,23,5.1,75,1.4,1,0,0,0
376,0,5.1,77,1.9,1.3,0,0,0
222,1,4.8,80,1.3,1.6,0,0,0
171,2,4.7,78,1.5,1.1,0,0,0
115,3,4.4,80,1.6,1.2,0,0,0
80,4,4.2,81,1.3,1.2,0,0,0
45,5,3.9,85,1.6,1.6,0,0,0
63,6,3.4,85,1.5,1.1,0,0,0
119,7,2.9,84,1.9,0.4,0,0,0
212,8,2.8,82,1.2,0,0.19,0,0
289,9,3.9,77,2,0.2,0.65,0,0
394,10,5.9,69,2.6,0.6,1.43,0,0
425,11,7.6,54,1.6,-1.1,2.06,0,0
666,12,9.2,40,2.6,-3.7,2.47,0,0
843,13,10.3,31,2.1,-6.1,2.67,0,0
1154,14,11.6,20,2.7,-10.6,2.69,0,0
1294,15,11.9,26,2.8,-7,2.34,0,0
1205,16,11.9,25,2.7,-7.5,1.83,0,0
1028,17,11.1,25,2,-8.2,1.19,0,0
776,18,9.4,22,2.9,-11.2,0.55,0,0
596,19,7.8,28,1.9,-9.6,0.04,0,0
530,20,6.7,32,1.9,-8.8,0,0,0
533,21,5.7,34,1,-8.9,0,0,0
419,22,5.3,31,2.3,-10.5,0,0,0
288,23,4.2,34,1.7,-10.3,0,0,0
222,0,3.5,46,1.1,-7,0,0,0
163,1,2.9,51,0.8,-6.2,0,0,0
95,2,2.7,46,0.4,-7.7,0,0,0
60,3,2.3,48,0.8,-7.6,0,0,0
47,4,2.8,52,0.6,-6.1,0,0,0
106,5,3.3,53,0.4,-5.3,0,0,0
261,6,2.8,57,0.7,-4.8,0,0,0
662,7,3,53,0.5,-5.6,0,0,0
1066,8,3.8,47,0.8,-6.5,0.06,0,0
604,9,4.8,43,1,-6.7,0.18,0,0
406,10,6.6,40,1,-6,0.65,0,0
463,11,9.2,33,1.1,-6.2,1.54,0,0
581,12,11.7,32,1.6,-4.4,1.99,0,0
588,13,13.6,34,1.8,-1.9,2.23,0,0
603,14,14.9,34,2.8,-0.8,2.22,0,0
694,15,15.3,32,2.9,-1.3,2.02,0,0
752,16,14.5,34,3.1,-1.2,1.59,0,0
931,17,13.7,38,2.6,-0.3,1,0,0
1425,18,12.2,43,2.8,0,0.41,0,0
946,19,10.6,47,2,-0.2,0.03,0,0
801,20,9.4,50,2.1,-0.5,0,0,0
771,21,8.7,49,1.7,-1.4,0,0,0
695,22,7.8,49,0.1,-2.2,0,0,0
397,23,6.8,56,0.9,-1.3,0,0,0
309,0,6.4,62,0.7,-0.3,0,0,0
231,1,5.9,65,1,-0.1,0,0,0
161,2,5.4,66,0.6,-0.4,0,0,0
103,3,5.5,62,0.6,-1.2,0,0,0
88,4,6.2,59,0.8,-1.2,0,0,0
97,5,6.8,56,0.9,-1.3,0,0,0
252,6,7,58,0.7,-0.7,0,0,0
668,7,7.2,56,0.5,-1,0,0,0
1215,8,8,48,0.4,-2.3,0.12,0,0
616,9,9.4,44,0.3,-2.2,0.33,0,0
428,10,10.9,40,0.5,-2.1,0.55,0,0
571,11,12.6,49,1.4,2.1,0.84,0,0
626,12,15.5,47,3.3,4.2,2.44,0,0
678,13,17.1,42,3.2,4,2.6,0,0
705,14,18.3,43,2.2,5.4,2.43,0,0
815,15,18.6,47,3.3,7,2.08,0,0
890,16,17.6,53,3.7,7.8,1.4,0,0
1085,17,16.9,62,3.1,9.5,0.95,0,0
1749,18,15.7,68,3.3,9.8,0.39,0,0
1224,19,14.1,77,2,10.1,0.04,0,0
986,20,13.9,77,1.5,9.9,0,0,0
982,21,13.7,79,2,10.1,0,0,0
912,22,13.5,81,2.8,10.2,0,0,0
572,23,13.4,81,2.6,10.1,0,0,0
412,0,13.6,79,2.2,10,0,0,0
309,1,13.7,73,2.2,8.9,0,0,0
226,2,13.8,70,1.3,8.4,0,0,0
142,3,14,67,2.3,7.9,0,0,0
82,4,14,70,1.5,8.6,0,0,0
123,5,14.1,69,1.3,8.4,0,0,0
290,6,14.1,69,1.6,8.4,0,0,0
786,7,14.1,69,1.1,8.4,0,0,0
1371,8,14.2,67,0.9,8.1,0.06,0,0
761,9,14.6,62,1.2,7.3,0.19,0,0
552,10,15.7,58,1.3,7.4,0.69,0,0
643,11,17.5,55,2.1,8.3,1.35,0,0
813,12,19.9,44,2.7,7.2,2.22,0,0
789,13,20.9,44,4.7,8.1,2.66,0,0
878,14,21.1,42,4.3,7.6,2.49,0,0
1025,15,21.7,39,3.3,7.1,2.09,0,0
1049,16,21.7,41,3.2,7.8,1.91,0,0
1325,17,20.5,49,3.5,9.4,1.18,0,0
2100,18,19.2,53,2.4,9.3,0.58,0,0
1478,19,17.9,54,2.9,8.4,0.04,0,0
1275,20,17.2,60,2.5,9.3,0,0,0
1181,21,16.8,67,2,10.6,0,0,0
983,22,16.2,71,2,10.9,0,0,0
587,23,16.1,69,1.8,10.4,0,0,0
466,0,16,69,2.4,10.3,0,0,0
355,1,16.3,68,2.1,10.3,0,0,0
203,2,16.5,68,1.3,10.5,0,0,0
51,3,16.5,69,2.4,10.7,0,0,0
9,4,15.1,86,2.1,12.7,0,0,0
8,5,14.5,94,2,13.5,0,0,0
10,6,14.4,96,0.7,13.7,0,8,0
15,7,14.3,97,0.3,13.8,0,0,0
39,8,14.1,97,1.1,13.6,0,0,0
32,9,14.1,98,1.1,13.7,0.06,17,0
27,10,14.2,98,1.2,13.8,0.14,0,0
65,11,13.9,98,1.4,13.5,0.13,0,0
204,12,13.3,97,2.9,12.8,0.19,2,0
269,13,12.7,97,2.6,12.2,0.23,0,0
289,14,12.1,97,2,11.6,0.2,0,0
329,15,11.6,97,3.4,11.1,0.26,0,0
214,16,10.7,98,1.2,10.3,0.14,0,0
411,17,10.9,98,1.3,10.5,0.09,0,0
676,18,10.4,98,2.5,10,0.03,0,0
606,19,10.4,98,2,10,0,0,0
533,20,10.5,97,1.8,10,0,0,0
567,21,10.4,96,2.7,9.7,0,0,0
506,22,9.8,90,3.7,8.2,0,0,0
343,23,9.3,90,4.1,7.7,0,0,0
287,0,8.4,86,2.2,6.1,0,0,0
278,1,7.2,83,2.1,4.4,0,0,0
178,2,6.7,72,2.1,1.9,0,0,0
102,3,6.1,67,2.6,0.4,0,0,0
85,4,5.7,62,2.4,-1,0,0,0
85,5,5.2,60,2,-1.9,0,0,0
222,6,4.4,61,1.7,-2.4,0,0,0
652,7,3.7,59,2.9,-3.5,0,0,0
1176,8,3.8,56,2.4,-4.1,0.32,0,0
683,9,5.2,51,1.7,-4.1,1.08,0,0
507,10,6.7,46,2.2,-4.1,1.79,0,0
557,11,8.2,45,2.4,-3,2.38,0,0
705,12,9.4,40,2.6,-3.5,2.78,0,0
715,13,10.4,38,2.4,-3.3,2.99,0,0
772,14,11,36,1.8,-3.5,2.91,0,0
923,15,11.9,32,1.9,-4.3,2.62,0,0
976,16,11.6,31,1.4,-4.9,2.11,0,0
1160,17,11.2,30,1.5,-5.7,1.44,0,0
1641,18,10,33,1.2,-5.5,0.68,0,0
974,19,8.1,36,1.2,-6.1,0.06,0,0
774,20,6.7,41,1,-5.6,0,0,0
710,21,5.8,43,1.8,-5.8,0,0,0
660,22,4.9,46,0.8,-5.7,0,0,0
455,23,4.2,47,1.3,-6.1,0,0,0
414,0,3.7,48,1.6,-6.3,0,0,0
366,1,3,52,0.7,-5.9,0,0,0
268,2,2.3,56,0.6,-5.5,0,0,0
157,3,1.8,59,0.7,-5.3,0,0,0
103,4,1.3,61,0.7,-5.4,0,0,0
60,5,1,62,0.9,-5.4,0,0,0
109,6,0.8,63,1,-5.4,0,0,0
193,7,0.5,64,0.8,-5.5,0.01,0,0
384,8,1.3,57,1,-6.2,0.32,0,0
520,9,3.4,49,1.6,-6.3,1.03,0,0
561,10,6,43,1,-5.6,1.69,0,0
742,11,8,39,1.2,-5.1,2.26,0,0
933,12,10,38,1.5,-3.6,2.51,0,0
1111,13,10.9,32,1.2,-5.1,2.22,0,0
1294,14,12.1,29,2.3,-5.4,2.26,0,0
1514,15,13.2,23,2.8,-7.5,2.52,0,0
1440,16,13.7,28,2.1,-4.5,1.88,0,0
1272,17,12.1,34,2.5,-3.3,0.81,0,0
934,18,10.6,42,2.8,-1.8,0.31,0,0
718,19,8.8,49,3.2,-1.3,0.05,0,0
688,20,7.9,54,2.3,-0.8,0,0,0
624,21,7.4,54,2,-1.3,0,0,0
562,22,7,55,2.7,-1.4,0,0,0
422,23,6.4,59,1.1,-1,0,0,0
407,0,5.9,56,1.1,-2.2,0,0,0
309,1,5.7,55,1.4,-2.6,0,0,0
226,2,5.5,56,1.2,-2.5,0,0,0
174,3,5.5,57,1.1,-2.3,0,0,0
106,4,5.6,55,0.4,-2.7,0,0,0
67,5,5.6,55,1.2,-2.7,0,0,0
73,6,5.7,54,1.7,-2.9,0,0,0
152,7,5.5,58,1,-2.1,0,0,0
293,8,5.9,58,1.8,-1.7,0.11,0,0
398,9,6.3,53,0.5,-2.5,0.34,0,0
460,10,7.2,53,1.6,-1.7,0.45,0,0
587,11,8.5,49,0.7,-1.6,0.76,0,0
751,12,9.8,46,1.2,-1.2,1.13,0,0
881,13,10.6,43,1.3,-1.4,1.07,0,0
993,14,11,41,1.1,-1.7,0.81,0,0
1128,15,12,37,0.8,-2.2,1.09,0,0
1059,16,12.3,30,1.6,-4.8,0.94,0,0
603,17,11.1,42,2.2,-1.3,0.34,0,0
365,18,10.4,47,0.4,-0.4,0.14,0,0
237,19,10,53,1.7,0.8,0.01,0,0
146,20,9.2,66,1.1,3.1,0,0,0
71,21,8.8,72,0.9,4,0,0,0
70,22,8.1,76,0.8,4.1,0,0,0
53,23,7.4,80,1.3,4.1,0,0,0
67,0,7,81,1.1,3.9,0,0.5,0
38,1,6.7,84,0.8,4.1,0,0,0
28,2,6.6,86,0.6,4.4,0,0,0
12,3,6.5,88,0.9,4.6,0,0.3,0
9,4,6.3,90,1,4.7,0,0,0
27,5,6.2,89,1.5,4.5,0,0,0
91,6,6.5,88,1.2,4.6,0,0.2,0
370,7,6.5,88,1.4,4.6,0,0,0
592,8,7.3,84,2.2,4.7,0.05,0,0
387,9,8.2,81,2.7,5.1,0.2,0.5,0
292,10,9.1,77,2.7,5.2,0.27,0,0
393,11,10.2,65,3.3,3.9,0.57,0,0
403,12,10.2,58,3.5,2.2,0.32,0,0
387,13,10.1,61,3.7,2.9,0.38,0,0
326,14,10.1,59,3.3,2.4,0.57,0,0
263,15,9.8,57,3,1.6,0.43,0,0
271,16,8.9,63,3,2.2,0.28,0,0
605,17,8.5,59,2.7,0.9,0.16,0,0
1200,18,8.6,55,2.4,0,0.09,0,0
818,19,8.4,51,3.3,-1.1,0.01,0,0
711,20,8.3,47,3.1,-2.3,0,0,0
731,21,8,47,3.3,-2.6,0,0,0
565,22,7.6,48,3.1,-2.7,0,0,0
382,23,6.9,44,3.3,-4.5,0,0,0
297,0,6.3,42,3.3,-5.6,0,0,0
243,1,5.5,42,3.1,-6.4,0,0,0
165,2,5.1,44,3.4,-6.1,0,0,0
95,3,4.7,44,3.8,-6.5,0,0,0
69,4,4.4,44,3.1,-6.8,0,0,0
92,5,4.1,42,3.1,-7.6,0,0,0
235,6,3.9,43,3.4,-7.5,0,0,0
677,7,3.8,44,4.1,-7.3,0.02,0,0
1212,8,4.3,43,4.2,-7.2,0.37,0,0
661,9,5.7,38,3.9,-7.5,0.98,0,0
418,10,7.4,35,3.5,-7,1.81,0,0
488,11,8.4,34,3.6,-6.5,2.36,0,0
522,12,9,33,3.1,-6.4,2.59,0,0
516,13,8,37,3.4,-5.8,1.96,0,0
478,14,7.3,38,3.4,-6.1,1.6,0,0
492,15,6.5,39,3.3,-6.4,1.21,0,0
518,16,5.6,42,4.2,-6.3,0.81,0,0
719,17,4.9,43,4.3,-6.6,0.42,0,0
1111,18,4.1,43,3.5,-7.3,0.21,0,0
716,19,3.2,45,3.7,-7.6,0.02,0,0
543,20,2.7,45,3.3,-8,0,0,0
494,21,2.3,40,3.3,-9.9,0,0,0
460,22,2,37,2.7,-11.1,0,0,0
294,23,1.8,37,2.3,-11.3,0,0,0
240,0,1.6,39,2.3,-10.8,0,0,0
223,1,1.5,40,2.8,-10.6,0,0,0
147,2,1.4,40,2.9,-10.7,0,0,0
82,3,1.3,40,2.1,-10.8,0,0,0
70,4,1.3,39,2.3,-11.1,0,0,0
80,5,1.3,40,2.3,-10.8,0,0,0
209,6,1.4,42,1.7,-10.1,0,0,0
605,7,1.4,43,1.5,-9.8,0,0,0
1097,8,1.6,42,1.8,-9.9,0.13,0,0
614,9,2.5,40,1.9,-9.7,0.41,0,0
374,10,3.6,37,1.3,-9.7,0.83,0,0
339,11,4.8,35,2.1,-9.4,1.38,0,0
333,12,4.8,51,2.2,-4.5,1.12,0,0
196,13,4,64,2,-2.2,0.75,0,0
117,14,1.9,89,1.5,0.2,0.41,0,0
184,15,2.2,85,1.3,0,0.41,0.5,0
241,16,2.4,79,1.9,-0.8,0.37,0,0
319,17,2.5,78,2,-0.9,0.25,0,0
615,18,2,77,1.3,-1.6,0.07,0,0
402,19,2,81,0.7,-0.9,0,0,0
120,20,1.7,85,1.3,-0.5,0,0,0
231,21,1.2,92,0.7,0,0,0.5,0
320,22,1.2,87,0.9,-0.7,0,0,0
226,23,1.5,86,1.2,-0.5,0,0,0
243,0,1.6,86,1.7,-0.4,0,0,0
247,1,1.6,85,2,-0.6,0,0,0
173,2,1.5,86,2.5,-0.5,0,0,0
107,3,1.3,87,1.7,-0.6,0,0,0
75,4,1.3,87,2.2,-0.6,0,0,0
81,5,1.1,88,0.9,-0.6,0,0,0
212,6,0.8,88,1,-0.9,0,0,0
600,7,0.6,85,1.5,-1.6,0.01,0,0
1174,8,1.1,79,1.7,-2.1,0.36,0,0
653,9,2.5,67,1.3,-3,1.11,0,0
446,10,4.9,56,1.9,-3.1,1.76,0,0
565,11,6.9,46,2.1,-3.9,2.33,0,0
668,12,8.3,36,2.5,-5.9,2.7,0,0
648,13,9.9,29,3.2,-7.3,2.91,0,0
674,14,11.4,30,3.1,-5.5,2.82,0,0
758,15,10.7,34,4.5,-4.5,2.51,0,0
752,16,10.3,34,3.8,-4.9,1.93,0,0
999,17,9.6,38,3.2,-4,1.35,0,0
1495,18,7.9,46,3.1,-3,0.58,0,0
923,19,6.2,54,1.8,-2.4,0.08,0,0
739,20,5.1,56,2,-2.9,0,0,0
726,21,4.5,62,2,-2.1,0,0,0
621,22,3.9,66,2.7,-1.8,0,0,0
428,23,3.4,69,1.1,-1.7,0,0,0
335,0,2.9,72,1.3,-1.6,0,0,0
283,1,2.5,75,1.5,-1.4,0,0,0
216,2,2.2,80,1.4,-0.8,0,0,0
128,3,1.9,81,1.1,-1,0,0,0
92,4,2,80,0.8,-1,0,0,0
95,5,2.2,79,0.8,-1,0,0,0
243,6,2.3,80,0.7,-0.8,0,0,0
661,7,2.5,79,1.4,-0.7,0.01,0,0
1216,8,2.6,77,1.3,-1,0.21,0,0
664,9,3.3,72,1.4,-1.2,0.61,0,0
461,10,5.4,64,1.6,-0.8,1.7,0,0
584,11,7.1,50,1.7,-2.6,2.24,0,0
690,12,9.3,37,2.3,-4.6,2.72,0,0
682,13,10.9,36,2.1,-3.6,2.87,0,0
758,14,12.4,33,2.9,-3.4,2.71,0,0
849,15,12.1,30,3,-4.9,2.41,0,0
901,16,12.2,24,2.8,-7.8,1.98,0,0
1108,17,11.2,27,3.5,-7.1,1.19,0,0
1611,18,9.7,36,3.6,-4.6,0.37,0,0
932,19,8.3,48,3,-2,0.06,0,0
724,20,6.7,48,2.6,-3.5,0,0,0
676,21,5.8,60,2.2,-1.3,0,0,0
638,22,5.3,63,1.8,-1.1,0,0,0
422,23,5,42,1.7,-6.8,0,0,0
403,0,4.7,46,1.7,-5.9,0,0,0
360,1,4.7,51,1.1,-4.5,0,0,0
305,2,5,50,1.7,-4.5,0,0,0
197,3,5,51,0.8,-4.3,0,0,0
122,4,5.1,54,1.2,-3.4,0,0,0
82,5,4.7,54,1.3,-3.8,0,0,0
113,6,4.2,50,0.6,-5.3,0,0,0
198,7,4,54,0.9,-4.4,0.01,0,0
424,8,4.5,49,0.4,-5.3,0.19,0,0
456,9,6.5,40,2.5,-6.1,0.69,0,0
494,10,7.2,43,1.5,-4.5,0.42,0,0
589,11,9,56,2,0.6,1.11,0,0
806,12,10.6,52,3.1,1.1,2.27,0,0
880,13,12.4,50,2.5,2.2,2.48,0,0
855,14,12.7,55,3.4,3.8,2.42,0,0
1025,15,12.4,58,4.1,4.3,2.26,0,0
947,16,12.3,61,3.4,4.9,1.82,0,0
916,17,11.1,66,4.2,4.9,1.18,0,0
736,18,9,76,3,4.9,0.45,0,0
521,19,7.7,80,2.8,4.4,0.05,0,0
513,20,7.1,83,3.3,4.4,0,0,0
487,21,6.7,84,2.8,4.1,0,0,0
460,22,6.5,85,2.3,4.1,0,0,0
354,23,6.4,85,2.3,4,0,0,0
372,0,6.4,84,1.4,3.8,0,0,0
267,1,6.4,82,1.2,3.5,0,0,0
195,2,6,82,1.3,3.1,0,0,0
139,3,5.5,83,0.9,2.8,0,0,0
90,4,5.3,82,1,2.4,0,0,0
60,5,5,83,0.7,2.3,0,0,0
71,6,4.6,84,0.7,2.1,0,0,0
137,7,4.7,82,1.3,1.8,0.02,0,0
225,8,5,79,1.1,1.6,0.23,0,0
331,9,6.3,73,1.3,1.8,0.79,0,0
359,10,8.4,65,1.8,2.1,1.67,0,0
466,11,10.7,56,2,2.2,2.27,0,0
626,12,12.7,45,1.3,1,2.63,0,0
784,13,14.6,38,1.9,0.4,2.75,0,0
882,14,16.1,37,2.4,1.3,2.62,0,0
960,15,16.7,38,3.1,2.2,2.27,0,0
1031,16,16.5,39,3.1,2.4,1.91,0,0
911,17,15.8,40,2.3,2.2,1.28,0,0
768,18,14.4,44,2.7,2.2,0.6,0,0
571,19,12.6,59,2.5,4.7,0.08,0,0
